=== UNITY CONSOLE LOG ===
Session started: 7/14/2025 4:40:20 PM
Unity Version: 6000.0.45f1
Platform: WindowsEditor

[16:40:21.041] [0.000s] [INFO] SimpleTowerDefenseAgent: OnEpisodeBegin called
[16:40:21.046] [0.000s] [INFO] Heuristic: Building tower on node 0
[16:40:21.050] [0.000s] [INFO] Building MachineGunTowerData at position (2.71, 2.41, 0.00)
[16:40:21.051] [0.000s] [INFO] Tower MachineGunTower(Clone) initialized at (2.71, 2.41, 0.00)
[16:40:21.052] [0.000s] [INFO] Tower MachineGunTower(Clone) initialized successfully
[16:40:29.443] [7.720s] [INFO] Heuristic: No actions available
[16:40:29.463] [7.740s] [INFO] Heuristic: No actions available
[16:40:29.483] [7.760s] [INFO] Heuristic: No actions available
[16:40:29.504] [7.780s] [INFO] Heuristic: No actions available
[16:40:29.524] [7.800s] [INFO] Heuristic: No actions available
[16:40:29.542] [7.820s] [INFO] Observations - Money: 0, Lives: 20, Wave: 0, Enemies: 4
[16:40:29.543] [7.820s] [INFO] Heuristic: No actions available
[16:40:29.563] [7.840s] [INFO] Heuristic: No actions available
[16:40:29.582] [7.860s] [INFO] Heuristic: No actions available
[16:40:29.603] [7.880s] [INFO] Heuristic: No actions available
[16:40:29.623] [7.900s] [INFO] Heuristic: No actions available
[16:40:29.644] [7.920s] [INFO] Observations - Money: 0, Lives: 20, Wave: 0, Enemies: 4
[16:40:29.644] [7.920s] [INFO] Heuristic: No actions available
[16:40:29.663] [7.940s] [INFO] Heuristic: No actions available
[16:40:29.683] [7.960s] [INFO] Heuristic: No actions available
[16:40:29.704] [7.980s] [INFO] Heuristic: No actions available
[16:40:29.708] [7.985s] [INFO] Spawned enemy: RunnerEnemy(Clone) with tag: Enemy at position: (-8.06, 6.36, 0.00)
[16:40:29.709] [7.985s] [INFO] Enemies alive: 5
[16:40:29.709] [7.985s] [INFO] Set initial target for RunnerEnemy(Clone): Waypoint (0), total waypoints: 4
[16:40:29.710] [7.985s] [INFO] Enemy RunnerEnemy(Clone) starting movement with speed 1.8, target: Waypoint (0)
[16:40:29.711] [7.990s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 1: Waypoint (1)
[16:40:29.725] [8.000s] [INFO] Heuristic: No actions available
[16:40:29.743] [8.020s] [INFO] Heuristic: No actions available
[16:40:29.762] [8.040s] [INFO] Heuristic: No actions available
[16:40:29.783] [8.060s] [INFO] Heuristic: No actions available
[16:40:29.803] [8.080s] [INFO] Heuristic: No actions available
[16:40:29.824] [8.100s] [INFO] Heuristic: No actions available
[16:40:29.843] [8.120s] [INFO] Heuristic: No actions available
[16:40:29.863] [8.140s] [INFO] Heuristic: No actions available
[16:40:29.883] [8.160s] [INFO] Heuristic: No actions available
[16:40:29.904] [8.180s] [INFO] Heuristic: No actions available
[16:40:29.923] [8.200s] [INFO] Heuristic: No actions available
[16:40:29.942] [8.220s] [INFO] Heuristic: No actions available
[16:40:29.964] [8.240s] [INFO] Heuristic: No actions available
[16:40:29.984] [8.260s] [INFO] Heuristic: No actions available
[16:40:30.003] [8.280s] [INFO] Heuristic: No actions available
[16:40:30.023] [8.300s] [INFO] Heuristic: No actions available
[16:40:30.025] [8.302s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 2: Waypoint (2)
[16:40:30.042] [8.320s] [INFO] Heuristic: No actions available
[16:40:30.063] [8.340s] [INFO] Heuristic: No actions available
[16:40:30.083] [8.360s] [INFO] Heuristic: No actions available
[16:40:30.102] [8.380s] [INFO] Heuristic: No actions available
[16:40:30.123] [8.400s] [INFO] Heuristic: No actions available
[16:40:30.143] [8.420s] [INFO] Heuristic: No actions available
[16:40:30.163] [8.440s] [INFO] Heuristic: No actions available
[16:40:30.183] [8.460s] [INFO] Heuristic: No actions available
[16:40:30.203] [8.480s] [INFO] Heuristic: No actions available
[16:40:30.223] [8.500s] [INFO] Heuristic: No actions available
[16:40:30.243] [8.520s] [INFO] Heuristic: No actions available
[16:40:30.264] [8.540s] [INFO] Heuristic: No actions available
[16:40:30.284] [8.560s] [INFO] Heuristic: No actions available
[16:40:30.303] [8.580s] [INFO] Heuristic: No actions available
[16:40:30.324] [8.600s] [INFO] Heuristic: No actions available
[16:40:30.343] [8.620s] [INFO] Heuristic: No actions available
[16:40:30.364] [8.640s] [INFO] Heuristic: No actions available
[16:40:30.384] [8.660s] [INFO] Heuristic: No actions available
[16:40:30.402] [8.680s] [INFO] Heuristic: No actions available
[16:40:30.422] [8.700s] [INFO] Heuristic: No actions available
[16:40:30.442] [8.720s] [INFO] Heuristic: No actions available
[16:40:30.463] [8.740s] [INFO] Heuristic: No actions available
[16:40:30.483] [8.760s] [INFO] Heuristic: No actions available
[16:40:30.503] [8.780s] [INFO] Heuristic: No actions available
[16:40:30.524] [8.800s] [INFO] Heuristic: No actions available
[16:40:30.543] [8.820s] [INFO] Heuristic: No actions available
[16:40:30.565] [8.840s] [INFO] Heuristic: No actions available
[16:40:30.583] [8.860s] [INFO] Heuristic: No actions available
[16:40:30.603] [8.880s] [INFO] Heuristic: No actions available
[16:40:30.623] [8.900s] [INFO] Heuristic: No actions available
[16:40:30.643] [8.920s] [INFO] Heuristic: No actions available
[16:40:30.664] [8.940s] [INFO] Heuristic: No actions available
[16:40:30.683] [8.960s] [INFO] Heuristic: No actions available
[16:40:30.704] [8.980s] [INFO] Heuristic: No actions available
[16:40:30.723] [9.000s] [INFO] Heuristic: No actions available
[16:40:30.723] [9.000s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.89
[16:40:30.726] [9.004s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:30.728] [9.004s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:30.744] [9.020s] [INFO] Heuristic: No actions available
[16:40:30.764] [9.040s] [INFO] Heuristic: No actions available
[16:40:30.782] [9.060s] [INFO] Heuristic: No actions available
[16:40:30.802] [9.080s] [INFO] Heuristic: No actions available
[16:40:30.822] [9.100s] [INFO] Heuristic: No actions available
[16:40:30.842] [9.120s] [INFO] Heuristic: No actions available
[16:40:30.862] [9.140s] [INFO] Heuristic: No actions available
[16:40:30.883] [9.160s] [INFO] Heuristic: No actions available
[16:40:30.902] [9.180s] [INFO] Heuristic: No actions available
[16:40:30.923] [9.200s] [INFO] Heuristic: No actions available
[16:40:30.944] [9.220s] [INFO] Heuristic: No actions available
[16:40:30.963] [9.240s] [INFO] Heuristic: No actions available
[16:40:30.983] [9.260s] [INFO] Heuristic: No actions available
[16:40:31.003] [9.280s] [INFO] Heuristic: No actions available
[16:40:31.022] [9.300s] [INFO] Heuristic: No actions available
[16:40:31.042] [9.320s] [INFO] Heuristic: No actions available
[16:40:31.062] [9.340s] [INFO] Heuristic: No actions available
[16:40:31.084] [9.360s] [INFO] Heuristic: No actions available
[16:40:31.102] [9.380s] [INFO] Heuristic: No actions available
[16:40:31.122] [9.400s] [INFO] Heuristic: No actions available
[16:40:31.144] [9.420s] [INFO] Heuristic: No actions available
[16:40:31.154] [9.431s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:31.154] [9.431s] [INFO] Dealing 10 damage to RunnerEnemy(Clone)
[16:40:31.155] [9.431s] [INFO] Enemy RunnerEnemy(Clone) taking 10 damage. Health: 30/30
[16:40:31.156] [9.431s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 20/30
[16:40:31.164] [9.440s] [INFO] Heuristic: No actions available
[16:40:31.183] [9.460s] [INFO] Heuristic: No actions available
[16:40:31.203] [9.480s] [INFO] Heuristic: No actions available
[16:40:31.222] [9.500s] [INFO] Heuristic: No actions available
[16:40:31.224] [9.501s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.15
[16:40:31.225] [9.504s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:31.226] [9.504s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:31.244] [9.520s] [INFO] Heuristic: No actions available
[16:40:31.263] [9.540s] [INFO] Heuristic: No actions available
[16:40:31.282] [9.560s] [INFO] Heuristic: No actions available
[16:40:31.303] [9.580s] [INFO] Heuristic: No actions available
[16:40:31.323] [9.600s] [INFO] Heuristic: No actions available
[16:40:31.343] [9.620s] [INFO] Heuristic: No actions available
[16:40:31.363] [9.640s] [INFO] Heuristic: No actions available
[16:40:31.382] [9.660s] [INFO] Heuristic: No actions available
[16:40:31.390] [9.668s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 3: Waypoint (3)
[16:40:31.402] [9.680s] [INFO] Heuristic: No actions available
[16:40:31.423] [9.700s] [INFO] Heuristic: No actions available
[16:40:31.443] [9.720s] [INFO] Heuristic: No actions available
[16:40:31.464] [9.740s] [INFO] Heuristic: No actions available
[16:40:31.483] [9.760s] [INFO] Heuristic: No actions available
[16:40:31.502] [9.780s] [INFO] Heuristic: No actions available
[16:40:31.524] [9.800s] [INFO] Heuristic: No actions available
[16:40:31.526] [9.804s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 2: Waypoint (2)
[16:40:31.543] [9.820s] [INFO] Heuristic: No actions available
[16:40:31.563] [9.840s] [INFO] Heuristic: No actions available
[16:40:31.583] [9.860s] [INFO] Heuristic: No actions available
[16:40:31.593] [9.870s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:31.594] [9.870s] [INFO] Dealing 10 damage to RunnerEnemy(Clone)
[16:40:31.594] [9.870s] [INFO] Enemy RunnerEnemy(Clone) taking 10 damage. Health: 20/30
[16:40:31.595] [9.870s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 10/30
[16:40:31.603] [9.880s] [INFO] Heuristic: No actions available
[16:40:31.623] [9.900s] [INFO] Heuristic: No actions available
[16:40:31.642] [9.920s] [INFO] Heuristic: No actions available
[16:40:31.664] [9.940s] [INFO] Heuristic: No actions available
[16:40:31.684] [9.960s] [INFO] Heuristic: No actions available
[16:40:31.702] [9.980s] [INFO] Heuristic: No actions available
[16:40:31.724] [10.000s] [INFO] Heuristic: No actions available
[16:40:31.724] [10.001s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 3.46
[16:40:31.726] [10.005s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:31.727] [10.005s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:31.743] [10.020s] [INFO] Heuristic: No actions available
[16:40:31.763] [10.040s] [INFO] Heuristic: No actions available
[16:40:31.784] [10.060s] [INFO] Heuristic: No actions available
[16:40:31.804] [10.080s] [INFO] Heuristic: No actions available
[16:40:31.823] [10.100s] [INFO] Heuristic: No actions available
[16:40:31.844] [10.120s] [INFO] Heuristic: No actions available
[16:40:31.864] [10.140s] [INFO] Heuristic: No actions available
[16:40:31.882] [10.160s] [INFO] Heuristic: No actions available
[16:40:31.904] [10.180s] [INFO] Heuristic: No actions available
[16:40:31.923] [10.200s] [INFO] Heuristic: No actions available
[16:40:31.943] [10.220s] [INFO] Heuristic: No actions available
[16:40:31.964] [10.240s] [INFO] Heuristic: No actions available
[16:40:31.983] [10.260s] [INFO] Heuristic: No actions available
[16:40:32.002] [10.280s] [INFO] Heuristic: No actions available
[16:40:32.022] [10.300s] [INFO] Heuristic: No actions available
[16:40:32.039] [10.316s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:32.039] [10.316s] [INFO] Dealing 10 damage to RunnerEnemy(Clone)
[16:40:32.040] [10.316s] [INFO] Enemy RunnerEnemy(Clone) taking 10 damage. Health: 10/30
[16:40:32.041] [10.316s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 0/30
[16:40:32.041] [10.316s] [INFO] Enemy RunnerEnemy(Clone) dying!
[16:40:32.042] [10.316s] [INFO] Enemy RunnerEnemy(Clone) died! Giving 10 money reward.
[16:40:32.042] [10.316s] [INFO] Enemy RunnerEnemy(Clone) cleaning up and destroying
[16:40:32.043] [10.316s] [INFO] Enemy destroyed! Enemies alive: 4
[16:40:32.044] [10.316s] [INFO] Called EnemyDestroyed() on WaveSpawner
[16:40:32.048] [10.320s] [INFO] Heuristic: No actions available
[16:40:32.063] [10.340s] [INFO] Heuristic: No actions available
[16:40:32.083] [10.360s] [INFO] Heuristic: No actions available
[16:40:32.104] [10.380s] [INFO] Heuristic: No actions available
[16:40:32.123] [10.400s] [INFO] Heuristic: No actions available
[16:40:32.145] [10.420s] [INFO] Heuristic: No actions available
[16:40:32.162] [10.440s] [INFO] Heuristic: No actions available
[16:40:32.183] [10.460s] [INFO] Heuristic: No actions available
[16:40:32.204] [10.480s] [INFO] Heuristic: No actions available
[16:40:32.224] [10.500s] [INFO] Heuristic: No actions available
[16:40:32.224] [10.501s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.88
[16:40:32.243] [10.520s] [INFO] Heuristic: No actions available
[16:40:32.262] [10.540s] [INFO] Heuristic: No actions available
[16:40:32.283] [10.560s] [INFO] Observations - Money: 10, Lives: 20, Wave: 0, Enemies: 4
[16:40:32.283] [10.560s] [INFO] Heuristic: No actions available
[16:40:32.303] [10.580s] [INFO] Heuristic: No actions available
[16:40:32.324] [10.600s] [INFO] Heuristic: No actions available
[16:40:32.343] [10.620s] [INFO] Heuristic: No actions available
[16:40:32.363] [10.640s] [INFO] Heuristic: No actions available
[16:40:32.384] [10.660s] [INFO] Heuristic: No actions available
[16:40:32.403] [10.680s] [INFO] Heuristic: No actions available
[16:40:32.411] [10.688s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:32.411] [10.688s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:32.424] [10.700s] [INFO] Heuristic: No actions available
[16:40:32.445] [10.720s] [INFO] Heuristic: No actions available
[16:40:32.464] [10.740s] [INFO] Heuristic: No actions available
[16:40:32.483] [10.760s] [INFO] Heuristic: No actions available
[16:40:32.503] [10.780s] [INFO] Heuristic: No actions available
[16:40:32.523] [10.800s] [INFO] Heuristic: No actions available
[16:40:32.543] [10.820s] [INFO] Heuristic: No actions available
[16:40:32.563] [10.840s] [INFO] Heuristic: No actions available
[16:40:32.583] [10.860s] [INFO] Heuristic: No actions available
[16:40:32.603] [10.880s] [INFO] Heuristic: No actions available
[16:40:32.623] [10.900s] [INFO] Heuristic: No actions available
[16:40:32.645] [10.920s] [INFO] Heuristic: No actions available
[16:40:32.663] [10.940s] [INFO] Heuristic: No actions available
[16:40:32.683] [10.960s] [INFO] Heuristic: No actions available
[16:40:32.704] [10.980s] [INFO] Heuristic: No actions available
[16:40:32.723] [11.000s] [INFO] Heuristic: No actions available
[16:40:32.724] [11.001s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.14
[16:40:32.742] [11.020s] [INFO] Heuristic: No actions available
[16:40:32.762] [11.040s] [INFO] Heuristic: No actions available
[16:40:32.782] [11.060s] [INFO] Heuristic: No actions available
[16:40:32.804] [11.080s] [INFO] Heuristic: No actions available
[16:40:32.816] [11.094s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:32.816] [11.094s] [INFO] Dealing 10 damage to RunnerEnemy(Clone)
[16:40:32.817] [11.094s] [INFO] Enemy RunnerEnemy(Clone) taking 10 damage. Health: 30/30
[16:40:32.817] [11.094s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 20/30
[16:40:32.822] [11.100s] [INFO] Heuristic: No actions available
[16:40:32.842] [11.120s] [INFO] Heuristic: No actions available
[16:40:32.863] [11.140s] [INFO] Heuristic: No actions available
[16:40:32.883] [11.160s] [INFO] Heuristic: No actions available
[16:40:32.886] [11.164s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 3: Waypoint (3)
[16:40:32.903] [11.180s] [INFO] Heuristic: No actions available
[16:40:32.911] [11.189s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:32.913] [11.189s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:32.922] [11.200s] [INFO] Heuristic: No actions available
[16:40:32.944] [11.220s] [INFO] Heuristic: No actions available
[16:40:32.963] [11.240s] [INFO] Heuristic: No actions available
[16:40:32.984] [11.260s] [INFO] Heuristic: No actions available
[16:40:33.004] [11.280s] [INFO] Heuristic: No actions available
[16:40:33.022] [11.300s] [INFO] Heuristic: No actions available
[16:40:33.024] [11.303s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 2: Waypoint (2)
[16:40:33.044] [11.320s] [INFO] Heuristic: No actions available
[16:40:33.063] [11.340s] [INFO] Heuristic: No actions available
[16:40:33.085] [11.360s] [INFO] Heuristic: No actions available
[16:40:33.103] [11.380s] [INFO] Heuristic: No actions available
[16:40:33.124] [11.400s] [INFO] Heuristic: No actions available
[16:40:33.144] [11.420s] [INFO] Heuristic: No actions available
[16:40:33.163] [11.440s] [INFO] Heuristic: No actions available
[16:40:33.184] [11.460s] [INFO] Heuristic: No actions available
[16:40:33.203] [11.480s] [INFO] Heuristic: No actions available
[16:40:33.222] [11.500s] [INFO] Heuristic: No actions available
[16:40:33.223] [11.500s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 3.46
[16:40:33.243] [11.520s] [INFO] Heuristic: No actions available
[16:40:33.255] [11.534s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:33.256] [11.534s] [INFO] Dealing 10 damage to RunnerEnemy(Clone)
[16:40:33.256] [11.534s] [INFO] Enemy RunnerEnemy(Clone) taking 10 damage. Health: 20/30
[16:40:33.258] [11.534s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 10/30
[16:40:33.263] [11.540s] [INFO] Heuristic: No actions available
[16:40:33.283] [11.560s] [INFO] Heuristic: No actions available
[16:40:33.304] [11.580s] [INFO] Heuristic: No actions available
[16:40:33.323] [11.600s] [INFO] Heuristic: No actions available
[16:40:33.343] [11.620s] [INFO] Heuristic: No actions available
[16:40:33.363] [11.640s] [INFO] Heuristic: No actions available
[16:40:33.383] [11.660s] [INFO] Heuristic: No actions available
[16:40:33.403] [11.680s] [INFO] Heuristic: No actions available
[16:40:33.412] [11.690s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:33.412] [11.690s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:33.423] [11.700s] [INFO] Heuristic: No actions available
[16:40:33.443] [11.720s] [INFO] Heuristic: No actions available
[16:40:33.463] [11.740s] [INFO] Heuristic: No actions available
[16:40:33.484] [11.760s] [INFO] Heuristic: No actions available
[16:40:33.505] [11.780s] [INFO] Heuristic: No actions available
[16:40:33.523] [11.800s] [INFO] Heuristic: No actions available
[16:40:33.543] [11.820s] [INFO] Heuristic: No actions available
[16:40:33.563] [11.840s] [INFO] Heuristic: No actions available
